"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000061515",8.39375183570615,2.84470302594541,2.6412736030505,1.07701944344575,0.281471579421717,NA
"ENSDARG00000061517",305.081718420658,0.855862934817851,1.1465364035318,0.746476895265988,0.455379383600516,0.875095663292209
"ENSDARG00000061520",21.6271487057626,-5.35676200158677,2.29870803144471,-2.33033596625149,0.0197884012523334,0.279999043660223
"ENSDARG00000061525",894.070790675013,1.47431453456629,1.14163123133956,1.29141047835242,0.196561379099843,0.695755903429933
"ENSDARG00000061527",117.733665907677,-1.28010256034392,1.41893010022061,-0.90216040955428,0.366971662356573,0.830578783565416
"ENSDARG00000061532",284.978930483387,2.16356793924287,1.07612376203211,2.01051962197849,0.044376221583734,0.403257591013763
"ENSDARG00000061535",250.266061260185,1.424464142326,1.02802132080552,1.38563676987734,0.165857844535149,0.655297376030054
"ENSDARG00000061541",118.033071836076,-0.463591494108763,1.22920329371692,-0.377147943288482,0.706063663758041,0.950613098342851
"ENSDARG00000061543",1229.04039570305,2.9903543789771,1.08638548111713,2.75257211271097,0.00591291223900275,0.15663270538864
"ENSDARG00000061544",287.94855000255,0.596758962006856,1.064590203396,0.560552746120732,0.575102472589427,0.916673665352405
"ENSDARG00000061548",97.548426588558,-3.42908042094002,1.65350286834262,-2.07382792409494,0.038095294804882,0.379655648820329
"ENSDARG00000061549",54.3320747204667,1.46304062291103,1.43547137585765,1.01920571006643,0.308105316389721,0.786401368050593
"ENSDARG00000061551",129.385465724725,0.0783370570368152,1.08998816715519,0.0718696398707436,0.942705651422914,0.994293345418772
"ENSDARG00000061553",327.162730030045,0.664437713531666,1.07129479808385,0.620219303519533,0.535113414352043,0.904893956275585
"ENSDARG00000061560",23.3693538513439,-5.66953107934893,2.44562130225486,-2.31823752684916,0.0204364155783393,0.283171713049424
"ENSDARG00000061564",5.2173345289493,-1.43120009859133,3.0533061830614,-0.468737824765526,0.639257046768393,NA
"ENSDARG00000061566",94.3040848201839,0.506068858083627,1.07827635416054,0.469331313935391,0.638832835804324,0.933772839499417
"ENSDARG00000061570",1625.83714434911,-2.23073223507454,0.965954431649601,-2.30935555755464,0.0209238590447672,0.286291922569008
"ENSDARG00000061573",809.99122118261,-1.41165324665321,1.16342558455707,-1.21335929464766,0.2249924819666,0.724552887187233
"ENSDARG00000061576",161.914228003469,-0.507217288476471,1.38859062960941,-0.365274889273264,0.714906220767856,0.952522121771848
"ENSDARG00000061579",1207.25559547739,1.75240855865305,1.06770515251029,1.64128510060381,0.100738247462838,0.552442316618783
"ENSDARG00000061580",157.673578949498,-0.0339704162140061,1.0109568714389,-0.0336022407817019,0.97319433539341,0.998541040772904
"ENSDARG00000061585",23.3939477188366,-2.97818046781573,2.16196770868425,-1.37753235437,0.168347718818985,0.658287781943929
"ENSDARG00000061586",171.847828779251,0.422159551619818,1.3923154412138,0.303206830236535,0.761732244107651,0.962977055993744
"ENSDARG00000061587",2951.4399748117,-0.00147635298109933,1.06082856322776,-0.00139169799181054,0.99888958601748,0.999788956657215
"ENSDARG00000061590",1731.52182544546,-1.01863056495728,1.10284057788669,-0.923642623768186,0.355672414062362,0.823244875463675
"ENSDARG00000061591",126.582691795973,0.361880325081682,1.07171750232283,0.337663912642413,0.735616472577176,0.95739077439959
"ENSDARG00000061600",899.990447454888,0.170417825045985,0.901062359106398,0.189129890205371,0.849991015233941,0.978782358870037
"ENSDARG00000061602",33.2515052028668,0.187485587023372,1.4046615113747,0.133473855092595,0.893818639859163,0.98531146565521
"ENSDARG00000061603",722.340558172453,0.539753782557414,1.1835740791431,0.456037177620678,0.648363244135443,0.935730336724497
"ENSDARG00000061610",8.09305780899865,-1.29706832904273,2.98199523093082,-0.43496660074733,0.663586670656716,NA
"ENSDARG00000061621",107.193627874169,-1.61964740555669,1.47015895132192,-1.10168183113829,0.270600018497963,0.762428839095226
"ENSDARG00000061622",44.6418498818861,-0.203114179781883,1.9556148779645,-0.103862054881324,0.917278820015592,0.989184639493885
"ENSDARG00000061629",120.526551453298,-0.661572628218795,1.26764948222953,-0.521889242643972,0.601747448635866,0.924561709371238
"ENSDARG00000061631",345.096406162282,-0.0647321255155853,1.03907721543222,-0.0622977046885386,0.950325756321602,0.995512476311942
"ENSDARG00000061634",180.262814921608,-0.650851132752252,1.09361006554205,-0.595140035063278,0.551749869398702,0.91134578814576
"ENSDARG00000061635",1053.50392007909,0.932300658157632,1.04525517278318,0.89193594294799,0.37242726787891,0.834217171410942
"ENSDARG00000061636",38.2265331948096,2.63833245308832,1.75198734353033,1.50590839758692,0.132090690518906,0.604456704169044
"ENSDARG00000061638",50.1451808419216,0.513504504313776,1.69700376859257,0.302594793139238,0.762198683027769,0.963025620121321
"ENSDARG00000061640",2031.00656076721,1.65247453214208,1.18679603144974,1.3923829271012,0.16380647164266,0.652669181340487
"ENSDARG00000061641",50.1696329363562,-2.60013563534077,1.78066504837381,-1.46020479130274,0.144233798921386,0.625126205235169
"ENSDARG00000061644",13.9264128553034,6.92074690607394,2.77987862260072,2.48958600199573,0.0127891972280268,0.227600800475994
"ENSDARG00000061647",2129.95014721821,0.660033104334131,0.987957969332606,0.668078121562198,0.504083726628078,0.894149669794293
"ENSDARG00000061651",132.076648252812,0.550926213441236,1.52380304593904,0.361546864543593,0.717690677937747,0.952615510357564
"ENSDARG00000061654",509.185672206304,0.10552362512671,0.975365790424519,0.108188769959608,0.913845952941317,0.988785224259631
"ENSDARG00000061656",285.705159226734,1.54837661003062,1.12133640732134,1.38083147922522,0.167330782076938,0.657588142353704
"ENSDARG00000061658",202.671587265664,-2.0714977728177,1.08715202320401,-1.90543523684266,0.0567235184612125,0.446146968677382
"ENSDARG00000061660",663.793624649725,4.13508384569758,1.30204798373677,3.17583061250187,0.00149408163826523,0.0736534309216474
"ENSDARG00000061661",360.451759391482,0.981805293826876,0.920705504093943,1.06636192513377,0.286260066333491,0.775610608785829
"ENSDARG00000061664",248.3977040819,0.764973304117984,0.977931400252756,0.78223616085982,0.434075796707937,0.865605278329831
"ENSDARG00000061665",314.663345194037,-1.62952127620677,0.977811487195341,-1.66649839723271,0.0956141871640092,0.541501314651181
"ENSDARG00000061672",64.2567805183876,-1.53960513737788,1.29613868002465,-1.18783982077335,0.234896522594274,0.734715443987261
"ENSDARG00000061682",84.4986261658996,4.39790426311702,1.91322740690527,2.29868349535659,0.0215229184100177,0.289935959378353
"ENSDARG00000061684",19.6192993412326,-0.0353047099101687,2.70399587800181,-0.0130564954619155,0.989582719829478,0.999788956657215
"ENSDARG00000061685",93.4544069365262,3.63476337392521,1.8265419223498,1.9899698602314,0.0465942557307374,0.411076251515631
"ENSDARG00000061687",178.737533464563,3.1436554671188,1.11475359664346,2.82004514413265,0.00480168937580214,0.140980969315086
"ENSDARG00000061688",927.396219148907,0.335952088718507,0.889878218622239,0.377525914993905,0.705782809353248,0.950613098342851
"ENSDARG00000061690",341.789435026966,0.778031124628095,1.33706422624719,0.581895102235916,0.560637339725619,0.913475991814612
"ENSDARG00000061691",354.326884341207,-4.04597736792512,1.30385653878304,-3.10308477012468,0.00191514774796768,0.0846752494706958
"ENSDARG00000061692",61.939615213308,-3.99150591056486,1.76481967887638,-2.26170750379787,0.0237154808166363,0.303009230641942
"ENSDARG00000061697",81.9808458801276,2.91579997871178,1.80554038390106,1.61491817336807,0.10632841613074,0.563801379863487
"ENSDARG00000061699",1195.34772641315,1.80576378667856,0.923180114941423,1.95602543583073,0.0504621578146505,0.424299020828894
"ENSDARG00000061709",21.8693603998005,0.145700264809707,1.59274493977084,0.0914774620666321,0.927113213804711,0.991456014515846
"ENSDARG00000061710",9.94003110021638,0.110582803359009,2.6052220816976,0.0424465937610014,0.966142685347054,NA
"ENSDARG00000061713",93.3591367140915,1.71810307384195,1.23341644166149,1.39296268138565,0.163631075996556,0.652669181340487
"ENSDARG00000061714",8.55402101942058,-1.33453007567983,3.13903146389653,-0.4251407133152,0.670734100089162,NA
"ENSDARG00000061718",192.145152327928,3.94307138520456,1.56494545715572,2.51962224445258,0.0117480838730063,0.218126306512203
"ENSDARG00000061719",20382.7378320593,4.54439589398977,2.01504505962319,2.25523289034517,0.0241187144707426,0.304573108696631
"ENSDARG00000061723",108.002718294061,1.27553588239576,2.00824779512079,0.635148653216392,0.525331467930748,0.901686868327782
"ENSDARG00000061724",7440.59560273829,2.65863927827448,1.59837827538539,1.66333546896678,0.096245302565715,0.54282394289003
"ENSDARG00000061725",1108.09348413564,-0.33309871381592,1.12318051828637,-0.296567389117581,0.766796811017616,0.963025620121321
"ENSDARG00000061728",62.007755723143,0.593285229083976,1.51071567284498,0.392717994357404,0.694527778736715,0.947597141833762
"ENSDARG00000061732",760.363848918334,-1.64708000094567,1.0182558256259,-1.61755028500155,0.105759550488599,0.562738479757085
"ENSDARG00000061735",914.40816137254,-1.56241586933756,1.10074220063821,-1.41942034059534,0.155776505749207,0.643092574227076
"ENSDARG00000061736",1459.90682716425,1.60503945157512,1.12233318287724,1.43009177315813,0.152690681070178,0.636913594319203
"ENSDARG00000061737",372.891332502894,-0.173481700524331,1.14598212056618,-0.151382554239696,0.879673950560796,0.984307396844187
"ENSDARG00000061738",68.6447992680383,0.156256452975443,1.28218845151169,0.121866994505541,0.903004355319682,0.986806831126133
"ENSDARG00000061741",392.200429399955,-0.122142574579258,0.981806717046512,-0.124405926806744,0.900993880892455,0.986341183099995
"ENSDARG00000061742",388.532195756929,1.25528062800271,1.156695779305,1.08522971248062,0.277819927534344,0.767888492187132
"ENSDARG00000061746",571.638956047608,1.03684518048316,1.27312127399271,0.814411950898796,0.415408994545435,0.857633586244548
"ENSDARG00000061747",154.920234502937,-0.475835350369974,1.53092116968735,-0.310816363240408,0.755940229334621,0.96124892272082
"ENSDARG00000061749",222.669568233992,-1.41748768686819,1.64307947515555,-0.862701840234479,0.388301420351348,0.844377103672903
"ENSDARG00000061751",78.0212694435967,-1.82272410583744,1.17572286208357,-1.55030081035192,0.121069332934943,0.587795751280264
"ENSDARG00000061752",199.921703955317,1.02157569574765,1.06998929280539,0.954753194837301,0.339702522015925,0.811524544673255
"ENSDARG00000061753",14.9161223559085,0.700520834089573,1.84381804218926,0.379929482226894,0.703997761743091,0.950397263905834
"ENSDARG00000061757",1928.43623495707,-1.86633571106669,1.14486432229511,-1.63018069016706,0.103063313797932,0.557575361561357
"ENSDARG00000061758",309.380428096576,-0.119208047120446,1.29713960083926,-0.0919007075594005,0.92677692929133,0.991456014515846
"ENSDARG00000061759",1409.17614529432,0.565629814369922,0.941414757521551,0.600829559820209,0.547953513646385,0.909759812875448
"ENSDARG00000061761",39.548186911494,-1.09888959166115,1.38751130363102,-0.791986046373412,0.428368812419872,0.862447637616975
"ENSDARG00000061762",68.9882133300192,-0.464194394374722,2.16076580388038,-0.214828647112567,0.829900917143604,0.975436953885465
"ENSDARG00000061763",157.249247806291,-0.531537163179522,1.41510572087265,-0.375616574323324,0.707201967085967,0.951238480117166
"ENSDARG00000061764",6548.58683564219,1.45670628910525,1.03187908924971,1.41170249914109,0.158037577196241,0.646106029821309
"ENSDARG00000061769",14.3444838941876,4.77804570770628,3.23646247586553,1.47631735060623,0.139858718453931,0.617828300973879
"ENSDARG00000061770",85.0795940457431,2.51300823787146,1.82747382134287,1.37512680538693,0.169092135349214,0.659142788311306
"ENSDARG00000061773",35.1867413998486,0.899696847924946,1.70130287408525,0.52882814790323,0.596924669558454,0.922979626377077
"ENSDARG00000061774",1470.63215672466,0.162540137718075,0.953718778470779,0.170427741790611,0.864673756479616,0.981519290231781
"ENSDARG00000061778",345.458561392624,0.684328908875472,0.985946565252712,0.694083161291879,0.487630057898019,0.889165012003998
"ENSDARG00000061784",26.2058624226254,1.44156516849309,2.0099924441768,0.717199297275711,0.473251132828902,0.882974950444719
"ENSDARG00000061786",568.324270977889,-0.4752273294475,1.1470294423406,-0.41431136107349,0.678646094566844,0.943472645274972
"ENSDARG00000061789",473.130953698623,-0.417377849973005,1.42084099478089,-0.293754087548247,0.768945820746754,0.963702025186619
"ENSDARG00000061791",157.794895491583,-1.35103030953504,1.32071037558623,-1.02295729215828,0.30632803906833,0.786401368050593
"ENSDARG00000061794",859.166925242913,1.33669510924841,0.95200829852761,1.4040792620356,0.160295248208109,0.649749183309611
"ENSDARG00000061796",306.110557319206,-0.054485485902173,1.15949991242174,-0.0469905045429232,0.962520795447064,0.996889008305667
"ENSDARG00000061797",20.1689114703158,-2.4741574955911,2.36629442237342,-1.04558311603063,0.295753547874497,0.78194790159716
"ENSDARG00000061798",548.128727835589,0.889056047794163,0.973487408772431,0.913269180250893,0.361100987367694,0.825899291051517
"ENSDARG00000061802",566.700053223702,0.284191004761889,0.951427045762896,0.298699733234945,0.765169160612762,0.963025620121321
"ENSDARG00000061804",106.158319712214,-0.43149224381461,1.27811159398803,-0.337601384608558,0.735663598618489,0.95739077439959
"ENSDARG00000061806",88.8619401483515,-1.94227499324252,1.09473660781809,-1.77419388314203,0.0760310856571842,0.499324298166846
"ENSDARG00000061809",279.258846246634,-0.125357033750103,1.00655212555211,-0.124541025315845,0.900886919705185,0.986341183099995
"ENSDARG00000061810",21.9397834636656,-3.30361858332375,1.85348658753206,-1.78238062554451,0.0746871827846707,0.497273200806314
"ENSDARG00000061817",6431.9602166353,-0.528765591660997,1.19524669317098,-0.442390340573279,0.658206767666282,0.938224684544795
"ENSDARG00000061819",87.5575159336224,3.74430937317185,1.33026190770677,2.81471592284157,0.00488203685581408,0.142196071896752
"ENSDARG00000061827",341.351602289473,1.72586361811893,1.03982395083954,1.65976520999107,0.0969616950875215,0.543720287532802
"ENSDARG00000061829",1086.078927236,-1.9757823995105,1.10120131299288,-1.79420636008928,0.0727802373803894,0.492398811512335
"ENSDARG00000061830",117.632090439161,1.70797675861089,1.46961459777241,1.16219365349241,0.245156812027131,0.745121228876352
"ENSDARG00000061832",13.8156066301839,2.27958219037571,2.45697845772547,0.927799013950663,0.353511835626718,0.82116942334728
"ENSDARG00000061836",735.424056079239,-3.63976767405938,1.46451938972054,-2.48529838499027,0.0129442886355137,0.227664243407837
"ENSDARG00000061841",1388.73785409548,-0.98748020058847,1.24179011335764,-0.795207007984987,0.426493095927945,0.861768446552109
"ENSDARG00000061844",295.60509656793,1.31581513236866,1.20616195981359,1.0909108197808,0.275312125706628,0.765145149176928
"ENSDARG00000061845",377.008735618119,1.1297661998915,0.997098613227267,1.13305362669679,0.257191733832207,0.754563775360782
"ENSDARG00000061848",935.223810252164,-1.39833715165771,1.21861557331017,-1.14748012604119,0.251183242302524,0.749844900700639
"ENSDARG00000061850",19.7819878157354,1.0238774039946,1.98276866008157,0.516387728234758,0.605583635020256,0.925638454834406
"ENSDARG00000061852",64.5929914643773,1.61152183020907,1.42288476904787,1.13257367375393,0.257393329355565,0.754563775360782
"ENSDARG00000061854",991.791839378411,-0.18048385548557,0.922681197652222,-0.195608034437912,0.844916971196815,0.977579805331389
"ENSDARG00000061862",663.888112628211,0.11639042045138,0.912370716884768,0.127569219723303,0.898489891167039,0.986077574417574
"ENSDARG00000061864",555.429408341556,0.621471873287881,0.958455547965305,0.648409698923645,0.516719998874,0.899907074033956
"ENSDARG00000061865",313.20207260392,-0.0644199149410625,0.953461440748621,-0.0675642581733378,0.946132508201538,0.994744813738125
"ENSDARG00000061873",40.2474490510025,-2.84137568144849,1.67128541753501,-1.70011396715185,0.0891094905826805,0.530142522708254
"ENSDARG00000061880",1789.36917917958,2.76246506420956,0.94808475949695,2.91373217060815,0.00357136162550762,0.125180977736662
"ENSDARG00000061885",764.095079111837,-0.323529619666089,1.25088252527715,-0.258641089893238,0.795912176528835,0.969977219665093
"ENSDARG00000061889",50.0890267499389,-0.60621592926999,1.64090600753135,-0.36943976467123,0.711799963104267,0.952009859974855
"ENSDARG00000061890",77.4943344969894,-1.15173091048454,1.15937188375188,-0.993409385397022,0.320510489656733,0.797285143647861
"ENSDARG00000061895",570.575905854178,-0.225547350608035,1.0646616751395,-0.211848849145887,0.832224957224384,0.97601042328846
"ENSDARG00000061896",1236.65411042531,0.995286527983057,1.5230831269507,0.653468290976132,0.513454425239201,0.898745302681851
"ENSDARG00000061899",32.1789227091229,-1.06049256926601,1.52254404795218,-0.696526692079863,0.486099047228085,0.888490942177475
"ENSDARG00000061901",442.392622539664,-1.54607303790062,1.50619727712189,-1.02647446080564,0.304667995805814,0.786401368050593
"ENSDARG00000061904",287.735606931656,-0.716055174548381,1.22874045183046,-0.58275543340473,0.560057950399224,0.913475991814612
"ENSDARG00000061908",51.4298788898382,0.331402903333098,1.19491428203207,0.277344499364017,0.781515593605613,0.96644826573836
"ENSDARG00000061909",355.619662977298,0.496995406771296,1.05706650140273,0.470164749437978,0.638237316779495,0.933772839499417
"ENSDARG00000061915",251.626195105818,1.78525348269304,1.02891153634199,1.73508938294153,0.0827249745519599,0.516491823845068
"ENSDARG00000061916",154.36042707239,-4.17075259764535,1.44373946718927,-2.88885404356586,0.00386648495553174,0.129733338586073
"ENSDARG00000061918",398.352526420301,3.31422010416505,1.05455726062132,3.14275974185831,0.00167363150646955,0.0773351982074665
"ENSDARG00000061921",178.479595300262,0.760251198903148,1.50537272503928,0.505025224821522,0.613541119090428,0.926918816442033
"ENSDARG00000061922",304.701330574954,-0.0627328194294802,0.966844906764789,-0.0648840563678345,0.948266315017603,0.995326386850938
"ENSDARG00000061923",1529.91271734111,0.199767548499759,0.941614608777858,0.212154257843389,0.831986691346113,0.97601042328846
"ENSDARG00000061928",753.044817292835,3.27969722204788,1.79385136137779,1.82829931880692,0.067504642013199,0.473585648705232
"ENSDARG00000061929",1626.40471294644,-0.492523828880516,0.923044641595034,-0.533586141651208,0.59362789839952,0.922019851905259
"ENSDARG00000061936",33.4570416296191,-1.05507011942451,1.81247157398161,-0.582116781620332,0.560488022165878,0.913475991814612
"ENSDARG00000061937",1798.74730441308,1.47218232907487,0.871651831169979,1.68895684771158,0.0912276998349315,0.534126739236784
"ENSDARG00000061941",106.529207222017,-0.389579514406935,1.08236558226043,-0.35993339107599,0.718896945727406,0.952615510357564
"ENSDARG00000061945",73.972630993389,0.543843044923013,1.34738049531033,0.403629892829758,0.686484900370607,0.945409122363875
"ENSDARG00000061946",165.779037681167,-2.98128733756149,1.43773827234671,-2.07359530931549,0.0381169112094776,0.379665851955235
"ENSDARG00000061948",632.704822458842,-1.36847783540231,1.05796342336526,-1.29350202963478,0.195837482549932,0.695158965300942
"ENSDARG00000061951",709.484091498378,-0.268709214222473,0.946457992010029,-0.283910344136674,0.776479089078047,0.965492266353494
"ENSDARG00000061952",1280.4677808978,1.15721105141735,1.04423975990635,1.10818520405805,0.26778183944499,0.761061746896834
"ENSDARG00000061956",116.390519946557,0.305439258296835,1.27684018291113,0.239214948264277,0.810938912072213,0.973586300052894
"ENSDARG00000061960",278.029111168268,-0.024437052872111,1.0204277593134,-0.0239478519170761,0.980894204902769,0.999488584933809
"ENSDARG00000061963",4.44949264877689,-5.03949331267374,4.12460575388384,-1.22181212299586,0.221778683033017,NA
"ENSDARG00000061968",18.4038823934829,4.9607333985057,2.60455608371224,1.9046368129786,0.056827297831223,0.446146968677382
"ENSDARG00000061970",56.1080544416379,-0.379160394903076,1.34659072723427,-0.281570626646022,0.778272765782471,0.965492266353494
"ENSDARG00000061974",110.400698207011,-0.228365287357035,1.48693421302283,-0.153581298592078,0.877939883537262,0.984150135891164
"ENSDARG00000061976",1151.68864510848,-0.516963457581267,1.34443593533613,-0.384520707899718,0.700592550743486,0.949925075259203
"ENSDARG00000061977",254.521943974327,0.0660536885635778,1.31874883612744,0.0500881492775739,0.960052143391785,0.996889008305667
"ENSDARG00000061981",323.970145712073,-0.344528283416371,0.976090513965582,-0.352967556273699,0.724112763402915,0.953989915113211
"ENSDARG00000061985",2704.78755384616,2.12037641447185,1.03245548401417,2.05372187692574,0.0400026179159816,0.38593839168862
"ENSDARG00000061986",404.756086805098,-2.4137996043776,1.25313529459221,-1.92620829913109,0.0540783699788986,0.436557857830273
"ENSDARG00000061989",306.048371635738,-3.29576126461425,1.09143675724217,-3.01965390366908,0.00253063683200975,0.100697681108169
"ENSDARG00000061990",128.126835260449,-0.494364878744581,1.28871884510297,-0.383609567457734,0.701267847781704,0.949925075259203
"ENSDARG00000061992",1131.03205862484,1.46929332068212,1.03929753362639,1.41373694552642,0.157439153319704,0.645332518842904
"ENSDARG00000061993",291.48525551317,-0.152224584465718,1.42501966216948,-0.106822795858106,0.914929562470755,0.988886588085889
"ENSDARG00000061994",500.429730333038,0.201981859935757,1.09621576403205,0.184253745077372,0.853814398677135,0.979002450373852
"ENSDARG00000062000",279.923168731611,-1.33538866652274,1.20677746538299,-1.10657408248748,0.268478117912832,0.761293611190232
"ENSDARG00000062002",1599.64953081404,-0.106426808464219,0.871968020146407,-0.122053568485631,0.902856593843343,0.986806831126133
"ENSDARG00000062003",325.536637662408,1.77093415723335,1.26613645124462,1.39869139340591,0.161905546233925,0.651047449490705
"ENSDARG00000062008",198.291589304917,-0.343397180886342,1.08943232484782,-0.315207446166342,0.752604152309616,0.960929779688339
"ENSDARG00000062013",80.2534116611778,-1.28323825145074,1.36039776377529,-0.943281653072978,0.345536857683565,0.815810352812382
"ENSDARG00000062016",314.982661118648,0.840313097760811,1.0890623216675,0.771593214678639,0.440355394312563,0.868510098945306
"ENSDARG00000062017",231.98011281123,0.636698492756634,0.941725891772652,0.676097469889193,0.498978762942166,0.891669883417296
"ENSDARG00000062019",656.988257270858,-0.545445910424766,1.21707248150676,-0.448162224282233,0.654036123317831,0.937374727977797
"ENSDARG00000062020",2891.39396269592,0.573733597063157,1.1286063296437,0.508355820797393,0.61120382959995,0.926479076406666
"ENSDARG00000062021",143.430912950967,-3.13436909756622,1.74894269436764,-1.79215082784602,0.0731088088556673,0.492974627385644
"ENSDARG00000062023",542.655439701502,0.0526561458246325,0.895252002715863,0.058817121508685,0.953097771077366,0.996160068330692
"ENSDARG00000062024",2450.92763165732,-0.134903553910104,0.94439254851521,-0.142846906323225,0.886411091026543,0.984503691882914
"ENSDARG00000062025",215.642375036129,2.72239014944258,1.1311523561956,2.40674046650866,0.0160956037595583,0.251105561946136
"ENSDARG00000062030",12.4064997491639,-1.00879815935586,2.07913257194996,-0.485201459957762,0.627533446536573,NA
"ENSDARG00000062040",121.648210265763,1.59877066131389,1.22062633318891,1.30979532215815,0.19026508606153,0.688907578891678
"ENSDARG00000062042",4.16808702641199,-5.78946692596776,3.86214165283303,-1.49903018749221,0.133865800879442,NA
"ENSDARG00000062045",111.953286555173,0.174254111862748,1.35787236366942,0.128328785919065,0.897888785567605,0.986077574417574
"ENSDARG00000062049",43.3487697048612,-0.0828498978507631,1.47787314896082,-0.0560602226984228,0.955293831767002,0.996482972796332
"ENSDARG00000062052",458.372166403894,0.396965798455787,1.15337788085921,0.344176704828142,0.730713400180227,0.956155177224872
"ENSDARG00000062053",1020.43382350335,-1.44190334524706,1.20526136346414,-1.19634080122072,0.231563592704047,0.730550643169834
"ENSDARG00000062054",729.357281563759,-0.103330387158764,1.02298119693822,-0.101009077652679,0.919543254110065,0.989487672187578
"ENSDARG00000062055",5560.03441642868,2.77133560744681,0.993132817901789,2.7904984685753,0.00526269491808451,0.148795562340344
"ENSDARG00000062056",1230.63351878601,-1.23958488841055,1.04823805730032,-1.18254138912208,0.236990952924388,0.73651038694129
"ENSDARG00000062058",2183.45463991564,-2.35224671290926,1.32447578204741,-1.77598318126519,0.075735689311973,0.499001586922148
"ENSDARG00000062059",223.692924148349,-0.397226057392208,1.42627666515158,-0.278505613320114,0.780624256628202,0.966164715787743
"ENSDARG00000062060",340.440396270335,0.213166007556029,1.34285377767647,0.158741041727468,0.873872901509495,0.9839633302718
"ENSDARG00000062063",1036.92492593393,0.0422189986002808,1.00112120188617,0.0421717155932147,0.966361810180948,0.996889008305667
"ENSDARG00000062077",13.2164538302776,-5.10877409603179,2.78726348041837,-1.83289959199156,0.0668175044524923,0.471835065825645
"ENSDARG00000062078",123.104813443685,-0.316109953207863,1.12455825293774,-0.281097001762313,0.778636000745175,0.965492266353494
"ENSDARG00000062080",17.725214232542,-1.14204727533045,2.186945382855,-0.522211155469983,0.601523319760859,0.924543336878648
"ENSDARG00000062081",646.008548670494,0.612804336995026,0.972512323424206,0.630125009457308,0.528612798020338,0.902901435008747
"ENSDARG00000062082",1424.79410178551,1.7139522625531,0.983957380965773,1.74189685011644,0.0815264952343384,0.51275669145929
"ENSDARG00000062083",137.298101113538,-1.35087491301001,1.11261689234326,-1.21414201267874,0.224693499224689,0.724497034838334
"ENSDARG00000062084",10.1250844780548,-1.70664349438592,2.4649450924313,-0.692365724342595,0.488707685061458,NA
"ENSDARG00000062085",74.215573449316,-3.01519030906821,1.33606723622084,-2.25676539872117,0.0240227378996224,0.303875171531075
"ENSDARG00000062086",30.6377954169227,1.36708171152566,1.73879189635676,0.786225030373136,0.431735664470879,0.864727945900715
"ENSDARG00000062087",38.0131480300129,-2.37535470199237,1.6913325903447,-1.40442791415038,0.160191463441613,0.649749183309611
"ENSDARG00000062089",408.507847613218,0.257856944022879,1.05895510399159,0.243501299583828,0.807617078480236,0.973004137291641
"ENSDARG00000062096",230.871541513735,-1.00118846741656,1.41597787307765,-0.707065051264155,0.479526053256229,0.886655683244315
"ENSDARG00000062101",22.4470536061442,-3.35524227545196,2.71161632424494,-1.23735878319225,0.215953913426035,0.713410195634441
"ENSDARG00000062103",55.1307476371254,-0.0797149854331114,1.28614417365428,-0.061979820821036,0.950578901752633,0.995512476311942
"ENSDARG00000062106",15.4256373297254,0.45551329194702,2.47087573852931,0.184352974471369,0.853736558394908,0.979002450373852
"ENSDARG00000062108",145.095259153924,0.429416148131627,1.26267843403209,0.340083537152354,0.733793619136899,0.956999859828865
"ENSDARG00000062109",402.637341496667,-1.12660983205626,1.19087251377332,-0.946037312160784,0.34412955554932,0.814364858896524
"ENSDARG00000062113",735.922720486614,0.560802502715987,1.25845980044837,0.445626076030541,0.655867371380566,0.937745383958394
"ENSDARG00000062114",130.099632773888,0.746156636262708,1.09182205435958,0.683404986447518,0.494350969999096,0.891100789105949
"ENSDARG00000062116",393.240686981554,0.0762023178710313,0.931001009372393,0.0818498767497587,0.934766093187487,0.993547304681921
"ENSDARG00000062122",102.936488834268,1.5145898277546,1.62786790120202,0.930413227410053,0.352157172526903,0.820167364232686
"ENSDARG00000062123",1634.53438454793,-0.524169453738295,0.931455203605599,-0.562742525576401,0.573610222197453,0.916632360605588
"ENSDARG00000062129",414.302782644652,-1.69732388634556,0.968977169894534,-1.7516655077955,0.0798313411800366,0.509390084151966
"ENSDARG00000062132",32.3329800731599,-1.31865445077005,2.10502385356632,-0.626432070371075,0.531031579718535,0.903527984059674
"ENSDARG00000062134",85.9391936700845,0.654969176154432,1.34341049809403,0.48754210055949,0.625874215320758,0.928995944435964
"ENSDARG00000062135",12.456526726649,-0.65686915729887,2.10226986001349,-0.31245710638436,0.754693156472905,NA
"ENSDARG00000062137",1156.53700437981,0.877535574206093,1.18732492304698,0.739086291521708,0.459854600449753,0.878047641416565
"ENSDARG00000062138",426.038714935172,-0.7821358259159,0.994776000893531,-0.786243159478483,0.431725045466112,0.864727945900715
"ENSDARG00000062139",2004.69527680657,2.67787643901243,1.03893264037904,2.57752652571916,0.00995102436339069,0.200510422063207
"ENSDARG00000062142",75.4720483914291,-0.810055626468381,1.1830626733798,-0.68471066216145,0.493526519559728,0.890850640407548
"ENSDARG00000062144",14.3058499942544,1.29322336361521,2.53283331635998,0.510583683206499,0.609642603701582,0.926015874480645
"ENSDARG00000062146",563.599354516806,1.76829148733038,1.0868273244782,1.62702155853447,0.103732519167101,0.558725228128498
